tweet_id,created_at,raw_text_tweet,user_location,like_count,retweet_count
1.95E+18,,Katpadi: Solai Garden in Kalinjur is waterlogged due to heavy rain. Residents are demanding officials remove the water and provide proper drainage and road facilities. https://t.co/qUPDB0PiiM,Katpadi,0,0
1.82E+18,,"Following heavy rainfall in #Katpadi, residents clear water logging from their homes and motorists wade through flooded rain water at Katpadi-VIT main road in #Vellore district on Tuesday.
 
📸:  C. Venkatachalapathy (@venkathin) /The Hindu https://t.co/OFmO5Ml3Ny",Vellore,9,2
1.67E+18,,"@nitin_gadkari Good, Sir please look also Vellore to Chennai NH48 work, there is no progress on road widening work, all industry and common travelers and struggling lot every day, #Sriperumbadur junction is the heaviest traffic conjunction in NH please plan for over bridge.",Vellore,1,1
1.90E+18,,"Vellore get Biggies from the Water resources dept. budget allocation.✨

3 check dams on Palar &amp; Ponnaiyaar rivers at Vepaalai(₹ 24 Cr.), Kizhachur(48) &amp; Ammundi(48).

Road &amp; Bridge(₹48 Cr.) on Koundinya River near Gudiyatham.

Flood mitigation works at Katpadi,Vellore city. https://t.co/dVmhsMy901",Vellore,23,3
1.96E+18,,"Heavy rainfall accompanied by strong winds lashed several parts of Vellore district. The sudden downpour led to waterlogging in low-lying areas, impacting normal life. https://t.co/BkIRB6EdQ0",Vellore,0,0
1.92E+18,,"Heavy rains impacted Vellore, Dindigul, Theni, and other districts in Tamil Nadu on May 8, bringing relief from the heat. https://t.co/BTcEQug4sU",Vellore,0,0
1.92E+18,,#TamilNadu | Heavy rain leads to waterlogging in various parts of #Vellore city. Watch https://t.co/hRgkuIIM8J,Vellore,51,7
1.92E+18,,#WATCH | Tamil Nadu | Heavy rain leads to waterlogging in various parts of Vellore city. https://t.co/D7wvYqb8cU,Vellore,13,4
1.92E+18,,#WATCH | Tamil Nadu | Heavy rain leads to waterlogging in various parts of Vellore city. https://t.co/u6WxEM9PeD,Vellore,110,10
1.86E+18,,Vellore &amp; Tirupathur dts into Waterlogging #TnRains,Vellore,0,0
1.86E+18,,"#ChennaiBengaluruExpressway construction disrupts Vellore farmers' livelihoods: 20 acres of paddy crops destroyed by waterlogging. 

Farmers demand immediate action to restore drainage and prevent further losses.
https://t.co/A6DPu9mrS4",Vellore,0,0
1.86E+18,,"Expressway Construction Causes Waterlogging, Destroys 20 Acres of Paddy in #Vellore

In Melpadi Sivapuram, near Katpadi in Vellore district, 20 acres of paddy fields ready for harvest have been damaged due to waterlogging caused by the construction of the Chennai-Bengaluru… https://t.co/xcwOnBYLow",Vellore,4,2
1.84E+18,,"Tamil Nadu: Downpour in Vellore led to waterlogging at places

#TamilNadu #Downpour",Vellore,0,1
1.84E+18,,@ANI Incessant heavy rain in Vellore led to waterlogging at places in the city.,Vellore,0,0
1.84E+18,,#WATCH | Tamil Nadu | Incessant heavy rain in Vellore led to waterlogging at places in the city. https://t.co/ixJp1uRh0w,Vellore,194,10
1.70E+18,,"#WATCH | Waterlogging witnessed at #Chennai-#Bengaluru National Highway in Konavattam due to heavy rainfall in Vellore

District Administration has suspended classes from 1-5 in all schools of the district due to the #rainfall 

📹 ANI https://t.co/n9f3vb9Bmq",Vellore,11,1
1.70E+18,,"Waterlogging witnessed at Chennai-Bengaluru National Highway in Konavattam due to heavy rainfall in Vellore 

#TamilNadu #waterlogging #Vellore #Konavattam https://t.co/TXaIhZQCNk",Vellore,4,2
1.70E+18,,"#WATCH | #TamilNadu : Waterlogging witnessed at Chennai-Bengaluru National Highway in Konavattam due to heavy rainfall in Vellore.   

District administration has suspended classes for std 1-5 in all schools of the district due to the rainfall. https://t.co/pgb14wxrvd",Vellore,0,0
1.70E+18,,"https://t.co/5uCfE7VoDE
ভারী বৃষ্টি, জলমগ্ন রাস্তা! স্থগিত প্রথম থেকে পঞ্চম শ্রেণির ক্লাস
#TamilNadu #ChennaiRains #ChennaiRain #WeatherUpdate #Weather #rain #heavyrain #Vellore #waterlogging #classclosed #school #India",Vellore,0,0
1.70E+18,,"#TamilNadu | Waterlogging witnessed at #Chennai - #Bengaluru National Highway in #Konavattam due to heavy rainfall in #Vellore

 https://t.co/UmvXwEhc7o",Vellore,5,0
1.70E+18,,"#WATCH | Tamil Nadu | Waterlogging witnessed at Chennai-Bengaluru National Highway in Konavattam due to heavy rainfall in Vellore. 

District Administration has suspended classes for std 1-5 in all schools of the district due to the rainfall. https://t.co/TXLwWrMie0",Vellore,108,20
1.59E+18,,"#TamilNadu | A day after the Supreme Court ordered the release of six convicts in the #RajivGandhiAssassination case, Nalini Sriharan walked out of the Vellore Jail on Saturday. 

Follow live updates: https://t.co/0bUtfEgdmN https://t.co/jTI6it6I2o",Vellore,5,3
1.46E+18,,"Already inundated, Chennai is expected to get heavy rains as per Met Dept. City is shut for next 2 days and many cities like Vellore, Cuddalore etc are facing waterlogging problems. Great work done by @NDRFHQ &amp; other forces. I request @PMOIndia to extend max help.

@CMOTamilNadu https://t.co/SzSzOZXCRy",Vellore,132,25
1.46E+18,,"Following heavy rains, a holiday has been declared for schools and colleges in nine #TamilNadu districts, including Tanjore, Thiruvannamalai, Mayiladuthurai, Vellore and Namakkal.

For more #LiveUpdates on #Chennairains, click here: 
https://t.co/8YblQzFX62",Vellore,6,1
1.87E+18,,"@spinesurgeon Highest digital payment traffic is  clocked from Katpadi, TN..why so ? Bec of VIT Vellore. Students use only UPIs for 5 rs, 10 rs. Nothing wrong.. they are comfortable with that ..",Vellore,1,0
1.75E+18,,"@UpdatesChennai Actually this is new road and palar bridge at Vellore city from Brammapuram( near VIT ) to sathuvachari ( Rangapuram).. 
Also expecting the Ring road work also to be started  soon as Vellore needs many new roads to reduce traffic congestion within city",Vellore,3,0
1.57E+18,,"@VellorePolice Very good implement No traffic at Green Circle

Well done Team

Pls consider VIT Signel",,0,0
1.96E+18,,"One of the core issue of #Vellore is traffic congestion..No briad roads n flyover..None of politicans cared and addressed this🤷‍♂️ @mkstalin
@KanimozhiDMK
@dmkathiranand
@dmkvellore
@katpadidmk
@DMKVellore_
@Vellore_Corpn
@APNandakumarMLA @evvelu
@ProVellore
https://t.co/ZoSSRJchoi",Vellore,4,1
1.95E+18,,"Public have alleged that auto drivers are loading passengers at the Vellore Old Bus Stand where passengers board the bus, making it difficult to board the buses and causing traffic congestion. https://t.co/swvEk2kab4",Vellore,0,0
1.94E+18,,I have great respect for #DrBRAmbedkar &amp;his contributions to nation. I kindly request @Vellore_Corpn @ProVellore to consider shifting his statue slightly back to help alleviate traffic congestion in the area. This small change could make a big difference for everyone. Thank you! https://t.co/E5tnhzQy46,,6,0
1.93E+18,,"The Chennai North District Consumer Redressal Forum has ordered the organizers of A.R. Rahman's 'Marakkuma Nenjam' concert to pay ₹50,000 in compensation to an individual who, despite buying a ₹10,000 ticket, was unable to attend the show due to traffic congestion. This actio… https://t.co/PCBjlGKKW7",,0,0
1.93E+18,,@Vellore_Corpn @CMOTamilnadu @KN_NEHRU One of spot where Vellore need flyover..Long demand..As usual nothing happens..Vellore is only city without flyover..Traffic congestion and accidents day by day increasing😑 @mkstalin @KanimozhiDMK @Udhaystalin @dmkvellore @DMKVellore_ @dmkathiranand @ProVellore @evvelu,Vellore,2,1
1.92E+18,,"Vellore Corporation to send impounded stray cattle to goshalas to prevent traffic congestion, accidents

https://t.co/mbn6lDYm6z",Vellore,6,1
1.91E+18,,"Road rage incidents are on the rise in Bangalore, with factors like traffic congestion, aggressive driving, and inadequate infrastructure contributing to the problem , Crime and safety issues .#Vellore city",Vellore,1,0
1.91E+18,,@VellorePolice is this legit ? Half of the road has been used for the parking by the tea shop.Seeing traffic congestion all the times near this area.Kindly take action on these and pave the way for traffic less roads @Nammavellore @dinathanthi @Vellore_Corpn location : Allapuram https://t.co/3c5Ep5CESu,,0,0
1.91E+18,,Our sincere thanks to  HON'BLE PM Shri. @narendramodi ji and Shri.@nitin_gadkari ji Ministry of Road Transport and Highways for allocation of funds ₹753 crores to form a ring road for 20.4kms to reduce the traffic congestion  in vellore district. @annamalai_k  @BJP4India,Vellore,29,6
1.90E+18,,#Vellore what are your honest thoughts on the newly changed traffic diversion in Green circle to control the traffic congestion? Does that help during peak as well as non-peak hours?,Vellore,2,0
1.86E+18,,"The Vellore district police enforced traffic diversions on a trial basis in the Green Circle to tackle congestion.
Vehicles heading to Bengaluru from Sathuvachari and Katpadi via Vellore Green Circle would be rerouted. these vehicles must travel to National Circle, take a right… https://t.co/Z3SP4bWxak",Vellore,3,3
1.86E+18,,"To mitigate persistent traffic congestion, #Vellore police have prohibited the entry of heavy vehicles into the city between 8 am &amp; 9 pm. 
https://t.co/Tv74I9wOlF",Vellore,3,1
1.85E+18,,"#Vellore green circle shrinking/subway work goes on to manage traffic congestion..Poor plan..This will not help growing traffic..Green circle require elevated flyover
@mkstalin @KanimozhiDMK @Udhaystalin @evvelu @dmkathiranand @katpadidmk @APNandakumarMLA @dmkvellore @DMKVellore_ https://t.co/9JfKkXdAYW",Vellore,15,0
1.82E+18,,"The only City/Corporation without flyover is #Vellore..For 20+ years people are demanding..Day by day traffic congestion getting worse and people are struggling like anthing!

@mkstalin
@evvelu @dmkathiranand
@katpadidmk @APNandakumarMLA @dmkvellore @DMKVellore_ @AMuktharAhmed1 https://t.co/WNpruMQCcm",Vellore,12,1
1.82E+18,,"@UpdatesChennai The only City/Corporation without flyover is #Vellore..For 20+ years people are demanding..Day by day traffic congestion getting worse and people are struggling like anthing!

@mkstalin
@evvelu @dmkathiranand
@katpadidmk @APNandakumarMLA @dmkvellore @DMKVellore_ @AMuktharAhmed1",Vellore,8,1
1.78E+18,,"Superintendent of Police (SP) N. Manivannan issued an advisory on the congestion that is likely to occur on Wednesday morning during Prime Minister Narendra Modi’s visit to Vellore town.

https://t.co/F9L3JJRfUf",Vellore,7,4
1.72E+18,,"Encroachments, mostly roadside shops, were razed at the newly-opened bus bay on the Chennai-Bengaluru Highway (NH 44) at Vallalar Nagar in #Vellore on Wednesday to prevent traffic congestion on the route. 
https://t.co/xnUU92Vo8A",Vellore,3,0
1.71E+18,,"@manachittooru I take this scenic &amp; beautiful highway when I travel between Vellore &amp; Tirupati. Both Tirupati &amp; Chennai airports are equidistant from VLR, but the lack of traffic and congestion on this route has made me consider TIR over MAA as a viable option to fly to destinations like HYD.",Vellore,3,0
1.65E+18,,"@RanipetP Sir
Unfortunately no traffic police at Walajapet , when it was vellore district we have police officials.  Because of no police to control traffic at Walajapet there is huge traffic congestion. Multiple complaints made but no improvements.",Vellore,0,0
1.63E+18,,"Immediate action required for the traffic congestion at Virudambut, Vellore. @CMOTamilnadu @dmkathiranand @katpadidmk @tnpoliceoffl @VellorePolice",Vellore,0,0
1.61E+18,,"@nitin_gadkari @SSRPillai @CCPatilBJP @BNBachegowda_MP Sir last 6 month vellore to chennai highway extension work is dead slow, sriperumbador junction in national highway worst traffic congestion everyday 24/7 can you look this two issues, nearly 400 industry employees around 15L travelling this road we all are paying tax &amp; toll.",Vellore,1,1
1.58E+18,,"An article published in @the_hindu says that an expert team from @iitmadras has submitted a proposal to the collector of Vellore district for widening the Chennai-Bengaluru highway to provide more road space and ease traffic congestion.
https://t.co/fKBDDlz3Ll https://t.co/91clEB75wr",Vellore,43,4
1.58E+18,,"The narrow service lanes on both sides of the Chennai-Bengaluru Highway in Vellore will be widened from the current 5 metres to 8.5 metres to provide more roadspace for motorists and ease traffic congestion on arterial roads.

https://t.co/8ZEQGJjm8l",Vellore,4,5
1.57E+18,,"The narrow service lanes on both sides of the Chennai-Bengaluru Highway in Vellore will be widened from the current 5 metres to 8.5 metres to provide more roadspace for motorists and ease traffic congestion on arterial roads. 

https://t.co/x6GLucU0ea",Vellore,69,6
1.57E+18,,Currently the passage from NH to service road near Green circle is closed to reduce traffic congestion. Do you think it is a good move to reduce traffic near #Vellore Green circle?,Vellore,1,1
1.56E+18,,"I had the same question when Municipality of #Gudiyattam has been awarded yesterday. Thanks @vikatan for surfacing out the truth. 
#Vellore 

https://t.co/svMG5Gg4Ya",Vellore,0,1
1.42E+18,,"Identifying Repeated Parking violators is one of the great moves thats much needed for Vellore. Hoping to see more such to reduce traffic congestion at #Vellore #வேலூர் 
https://t.co/1XZAdQhnf4",Vellore,2,0
1.42E+18,,"@AspVellore Reducing the number of auto in Vellore will give immense difference in Traffic. If you are seeing 10 vehicles around you 6  of them will be autos in Vellore, and it causing extreme congestion in the town.
I remember, before 10 years the license been cancelled and reissued to min.",Vellore,3,0
1.95E+18,,"In Nellai, the organs of Suppiah (57), who was declared brain-dead after a road accident, were donated. His kidneys, corneas, liver, and skin were among the organs donated. https://t.co/KdVTAhZKAU",,0,0
1.95E+18,,hello friends this young man had a terrible road accident and his family is running pillar to post for his treatment in CMC vellore . His sister  Deborah Hrangkhawl had contacted me and i am also helping them in my personal capacity . The medical costs are high and i appeal to… https://t.co/uBcGOAg174,Vellore,26,8
1.95E+18,,"In response to the DMK general body announcement, Chief Minister M.K. Stalin presented a cheque for ₹10 lakh to the family of DMK member Saritha, who died in a road accident in Tindivanam on June 2, at the Anna Arivalayam in Chennai today. https://t.co/jO1IOPhNwP",,0,0
1.95E+18,,"In Bengaluru's J.P. Nagar, residents set up a memorial plaque for 'Pikachu', a friendly street dog that died in a road accident. Pictures went viral on social media. https://t.co/Sxd9c2tzHg",,1,0
1.94E+18,,"World's oldest marathon runner, Fauja Singh (114) of Punjab, died in a road accident. He started running at age 89 to overcome the grief of his wife and son's death. https://t.co/vMeatxKT7T",,0,0
1.94E+18,,"Horrific accident on Madurai-Thoothukudi four-lane road near Virudhunagar Aruppukottai: Van collided with container truck, killing 2 drivers and 1 helper. Aruppukottai police launched an investigation. https://t.co/TzaXwo3bkv",,0,0
1.94E+18,,"Krishnamoorthy, a 17-year-old from Chellankuppam, Tiruvannamalai, was declared brain dead after a road accident. His organs were donated. Vellore Government Medical College Hospital Dean Dr. Rohini Devi and doctors paid their respects to his body. https://t.co/0OhJgvDm5s",Vellore,0,0
1.94E+18,,"CM Stalin ordered ₹3 lakh from the Chief Minister's Public Relief Fund for Rekha, wife of Gokul, who died in a road accident. Collector Subbulaxmi handed over the cheque today. https://t.co/BBDau3s9kZ",,0,0
1.94E+18,,Musiri RDO Aaravamudha Devasena died in a road accident today at 12 pm near Mukkombu on the Trichy-Kulithalai road. https://t.co/ZPHeYQ9be3,,0,0
1.93E+18,,Malayalam actor Shine Tom Chacko’s father died in a road accident after their car collided with a lorry near Palacode in Dharmapuri district. Shine Tom Chacko and three others who were injured have been admitted to the hospital. https://t.co/olDQg1EIOx,,0,0
1.93E+18,,"No Road dividers/ medians near the crowded CMC Vellore campus , We lost our prestigious hospital has gone to #Ranipet now few are seen and those are donated ones of @OffCMCVellore and it's like accident can happen and not near my hospital 😀😊.
@Vellore_Corpn it's time for you! https://t.co/tb1c1evWmB",Vellore,10,1
1.92E+18,,"Why don't you mark the median line mark at least in vellore Konavattam road, where there is an accident everyday!! @katpadidmk @DMKVellore_ @dmkathiranand @Vellore_Corpn https://t.co/DG2Thyp0dK",Vellore,3,0
1.91E+18,,"@Vellore_Corpn @CMOTamilnadu @KN_NEHRU Clean our city , road remain dirty . Put some speed breakers in officers line which has become accident zone",,1,1
1.89E+18,,"Dear @MORTHIndia @NHAI_Official @nitin_gadkari pls Remove 3 Toll plaza for 
 (Vallam,innamkarniyandhal,Thennmadev)

#Vellore - #Tiruvannamalai- #Villupuram (NH-38) 

Else upgrade as a 2L to 4L along with strengthens Road 🛣️ 

Since May-2023, 244 Accident’s bcoz of poor road. https://t.co/yQssHEyJPG",Vellore,5,0
1.87E+18,,"#Vellore
Today..Yet another accident in Green Circle😪 
Green circle n few parts has become the common accident spot..Nearing 8 Lac population still no proper roads, ring road n flyovers..Worst traffic management..As usual TN govt. will not do anything for Vellore n keep ignores!",Vellore,25,3
1.87E+18,,"Horrible accident in Vellore - bikes skid on road side dust. The lady who was riding pillion killed on spot. 

There will be no punishment or lesson learnt. https://t.co/kMU3mrXRgg",Vellore,1,1
1.86E+18,,"@dmkathiranand @arivalayam @mkstalin @Udhaystalin @DMKVellore_ Vellore airport is of no use ,who is goona travel in it other than VIP Airoplane!! 

Rather request you to focus on road widening, accident, roads and drainage!",Vellore,1,0
1.86E+18,,"@ReddyMurali6677 @NHAI_Official @nitin_gadkari @KridePrm @SWRRLY @Pruthvinreddy @east_bengaluru @NHAI_Official @DrCNManjunath @SWRRLY @nitin_gadkari Please prioritize widening this. Frequent accident zone. Everyday thousands of vehicles are using this road. All TN bound vehicles using this road (Barring chennai, vellore bound ones which uses hoskote-kolar road)",Vellore,3,0
1.84E+18,,"@arulmuru182002 Recently so many accident in Tiruvannamala Vellore NH38 Road ,the Vellore NH division engineer say the Tiruvannamala Vellore NH38 should converted in four way road he say recently...any update please give the details above mentioned road ...",Vellore,1,0
1.81E+18,,"@dmkathiranand @mkstalin Brother we wanted roads to be widened.

Accident free 

Dust free road 

That much enough  !!

@mkstalin @Udhaystalin @APNandakumarMLA",,5,0
1.81E+18,,"A 19-year-old #Chennai girl was killed in a road accident, after the car she and her three other friends were travelling in, hit a median and collided head-on with a lorry from the opposite lane on the #Chennai-#Bengaluru NH near #Vellore airport.
https://t.co/55ggr5JvdV",Vellore,0,0
1.80E+18,,"Kind Att sri @nitin_gadkari Ji, I would like inf you that the work between chennai-Vellore NH road winding have stop in midway since last 7 month the roads were completed but the overhead roads were stopped due to mud filling for which lot of accident is happening",Vellore,1,0
1.78E+18,,"@dhans4all I was and I am novice car driver! But when I first time did 224 in same route it took just 3 hours! Now reaching vellore itself takes 3 hours ! Road work is going on but they are not maintaining the service exits also really pathetic , every time one small accident pakran",Vellore,1,0
1.77E+18,,"Lok Sabha Elections 2024 #Vellore

Choose your candidate wisely!! 
No development in the last 20 years .
Demand for a ring road !! 
Demand for fly over !! 
Demand for accident free vellore
Pollution free vellore 
Dormitory for CMC Vellore patient 
International airport https://t.co/aYhmB2PFq9",Vellore,4,0
1.76E+18,,"We will miss you.
With a heavy heart, Indian Rheumatology community is mourning Dr Debashish who met with a road accident today morning near Vellore.
Dr Debashish had his medical training at JIPMER (Pondichery) and did his DM (Clinical Immunology) from SGPGIMS (Lucknow) before…",Vellore,58,11
1.94E+18,,"Vellore District Collector Subbulakshmi inspected the road repair work on Venkatapuram Road in Alamelumangapuram, Vellore. https://t.co/gaONm0Md0G",Vellore,0,0
1.85E+18,,"Sir in vellore katpadi gandhinagar area roads are damaged very worst,cannot commute old people and chillers are suffering a lot no officials are taking care,even kangyanallore road road also damaged after the center drainage work .please help us to repair will more thank full https://t.co/HkyLga4Dxd",Vellore,1,1
1.95E+18,,"@Velloretimes most hated is traffic , no proper bypass roads from Katpadi Rly station to towards Arani or polur road ,",Katpadi,5,1
1.91E+18,,@kknath @Nammavellore @Velloretimes @Updates_Vellore From Raja Theatre to Katpadi Vallimalai Road traffic is pathetic. @dmkathiranand &amp; @katpadidmk will repeat this every election no actions has been taken from past the 40 years. No vision only looting @mkstalin @CMOTamilnadu @arivalayam @DMKITwing @TRBRajaa,Katpadi,2,0
1.91E+18,,@UpdatesChennai Much needed one for Vellore city as the traffic is bursting at  Vellore roads .. Another semi ring road (already in pipeline ) from Katpadi sunbeam school to Arapkkam on eastern side also needs find and implementation,Vellore,9,0
1.88E+18,,"6. Do something about the traffic problems in Chittoor Bus-Stand, Green Circle, Lakshmi Theatre and Railway crossings on Bangalore Road.
7.  Lay all the interior roads that have not been relaid in the last decade.
8. More parks, especially in Katpadi.",Katpadi,3,0
1.83E+18,,"@manachittooru @nitin_gadkari Less traffic than via Katpadi town option, in one stretch (Puttur Road) was atrocious, as now heavy vehicles have started using these roads, they are not ment to take heavy load, but who cares for regular travelers, now Kolar town (NH40) have started thr part of flyover business…",Katpadi,0,0
1.82E+18,,"Post2, even roads are bad  with high traffic to worst vellore chitoor road .. after the interception from Chennai road towards Katpadi  to vellore @PawanKalyan  can you do something  .. @nitin_gadkari  need your help to its the whole TN traffic towards Andhra comes  here",Vellore,0,0
1.82E+18,,"@manachittooru @decentgrad Any other road which will bypass Katpadi, 
the Katpadi town traffic increase the travel time to Bangalore by more than 1.5 hours some time.",Katpadi,0,0
1.70E+18,,"Wish you do something for the development of #Vellore City ,no road , every day accident, heavy traffic in #katpadi both MLA &amp; MP of vellore are inactive they ruled over 30 years did nothing to reduce #Traffic and #Accidents 

@APNandakumarMLA 
@mkstalin @CMOTamilnadu",Vellore,3,0
1.62E+18,,"While crossing the road,Don't cross the divider to put your life at risk. #Vellore #VelloreDistrict #vellorefort #vellorecity #katpadi #Gudiyatham #RoadSafety #TRAFFIC #trafficmanagement https://t.co/b5PeL7XAwN",Vellore,6,0
1.47E+18,,@AspVellore Please have proper lighting in diversion area. It is difficult to drive in night mainly from National Theatre Jn to Katpadi road Palar Bridge. Good initiative let it bring new flyover  and roads to reduce traffic.,Katpadi,1,0
1.37E+18,,"India News Update: Katpadi residents await solution to traffic woes: ICYMI: See latest information on road infrastructure, access to healthcare are key demands in India Listing. https://t.co/eKDCM3gKfc Clean Hand Sanitizers: ... Search and Read Hot… https://t.co/gUH1ZoXUDl",Katpadi,0,2
1.37E+18,,"ICYMI: #Blog #IndiaCulture #IndiaListing #IndiaNews #IndiaPost India News Update: Katpadi residents await solution to traffic woes: See latest information on road infrastructure, access to healthcare are key demands in India Listing. https://t.co/vXXAMT19Dm",Katpadi,0,0
1.37E+18,,"India News Update: Katpadi residents await solution to traffic woes: ICYMI: See latest information on road infrastructure, access to healthcare are key demands in India Listing. https://t.co/eKDCM3gKfc Clean Hand Sanitizers: https://t.co/AUcekhfAji Men's… https://t.co/rEv1ODvmKd",Katpadi,0,0
1.37E+18,,"India News Update: Katpadi residents await solution to traffic woes: See latest information on road infrastructure, access to healthcare are key demands in India Listing. https://t.co/hreoYVd0yY Clean Hand Sanitizers: ... Search and Read Hot Blogspot… https://t.co/HOB89fFxyg",Katpadi,0,2
1.37E+18,,The construction of a ring road to ease traffic congestion and the setting up of a taluk hospital are the key demands of the residents of the Katpadi Assembly constituency @THChennai #Assemblyelections2021 https://t.co/bvDKruGLvr,Katpadi,0,1
1.37E+18,,"India News Update: Katpadi residents await solution to traffic woes: See latest information on road infrastructure, access to healthcare are key demands in India Listing. https://t.co/hreoYVd0yY Clean Hand Sanitizers: https://t.co/AUcekhfAji Men's… https://t.co/pp28cwlqrD",Katpadi,0,0
1.37E+18,,"The construction of a ring road to ease traffic congestion and the setting up of a taluk hospital are the key demands of the residents of the #Katpadi Assembly constituency @journovivek
#TNAssemblyElection2021 
https://t.co/M2R4pNu0fC",Katpadi,5,2
1.37E+18,,"#Blog #IndiaCulture #IndiaListing #IndiaNews #IndiaPost India News Update: Katpadi residents await solution to traffic woes: See latest information on road infrastructure, access to healthcare are key demands in India Listing. https://t.co/T0Icq1xJrt",Katpadi,0,1
1.35E+18,,@Delli_054 @TharukaMahima Sir I stay next road to where this corrupted guy stay we don’t have proper road and street lights. Do you know vellore and Katpadi road which connects villupuram and tirupathi traffic is very bad many road accident and we lost lot of people. We don’t ask for highways.,Vellore,0,0
1.22E+18,,"@dmkathiranand 
Need additional railway track between jolarpet to katpadi as train enter from Kerala and Karnataka in jolarpet for better conetivity for cargo movements to Chennai port throgh railway and  reduce road traffic",Katpadi,0,1
1.20E+18,,@PiyushGoyalOffc Good noon. Nobody including RPF regulating traffic in Katpadi junction. As the road is blocked the private bus drivers and share auto:s are driving ruthlessly. Brother Escaped in a micro second from the wheels of a private bus. Request to take action.,Katpadi,0,0
1.75E+18,,"@UpdatesChennai To reduce the traffic in Green Circle(Center point of Vellore city) it's an additional bridge for Vellore connecting Katpadi area with Sathuvachari area, vehicles from Katpadi locality can easily access Che - Blr highway and Fort bus stand easily",Vellore,1,0
1.95E+18,,"@narendramodi @AmitShah @Bhupendrapbjp accident took place in Randesan, gandhinagar, instead of taking action on bootleggers, drug paddlers who are selling alcohol and drugs openly with the help of law makers and police, what GMC, Mayor and Local MLAs team took action  on lari galla nasta shop of road corners",,0,0
1.95E+18,,"Gandhinagar Wakes Up Post-Accident: Urgent Orders to Clear Road Encroachments in Randesan | TV9Gujarati
#GandhinagarNews #RandesanAccident #EncroachmentRemoval #RoadSafety #GujaratNews #HiteshPatel #AntiEncroachment #TV9Gujarati https://t.co/etksJiRG2H",,0,0
1.95E+18,,"Road needs “Disciplines &amp; Speed within Speed Limits”.

Your Riding/Driving Skills shouldn’t be the reason for someone’s #Death or #Injuries.

@DriveSmart_IN @dabir @Nik_blr 

Gandhinagar, Gujarat Accident. Owner of Tata Safari 👇
 https://t.co/R8rhSX38O1",,27,6
1.95E+18,,"@AMCommissioner @AmdavadAMC  Dear Sir,

Please find cows on road near Nirman Satva flat Adalaj Gandinagar Sitting on Gandhinagar mehsana highway  and municipality is not taking any action  it may cause big accident on highways https://t.co/Kjx29CZfdb",,0,0
1.95E+18,,"Read: 

https://t.co/khQuAX1AOf",,0,0
1.95E+18,,"Gandhinagar Road Accident: Speeding BMW Rams Into Scooter, Kills Rider on Spot; Probe Underway As Video Goes Viral 

#Gandhinagar #Accident #ViralVideo 
@toralkavi",,0,0
1.95E+18,,"This accident happened just walking distance from my home. Sadly, there are no proper speed breakers on this road.
Requesting @GandhinagarMC to pls install speed breakers to prevent such accidents.
📍Sargasan, Gandhinagar
#Gandhinagar
@BJP4Gujarat @Divya_Bhaskar , @timesofindia https://t.co/5cXGUcd1aN",,0,0
1.94E+18,,"Dear @MMRDAOfficial @AshwiniBhide @Adani_Elec_Mum @mybmc @MTPHereToHelp from #iit mumbai gate till #gandhinagar junction #vikroli ( service road ) #jvlr there is no street lights functioning and metro work is on , accident waiting to happen pls do the needful cc @CMOMaharashtra https://t.co/3YXIHqpNGI",,0,0
1.94E+18,,"Tragic Road Accident in UP: 4 Youths from Gandhinagar Killed En Route to Kedarnath | TV9Gujarati
#GandhinagarTragedy #UPAccident #KedarnathYatra #MuzaffarnagarAccident #BreakingNews #RoadSafety #GujaratNews #InnovaCrash #TV9Gujarati https://t.co/2LGDNJpGRo",,1,0
1.94E+18,,"UP Road Accident: ઉત્તર પ્રદેશમાં ભયાનક અકસ્માત, ગુજરાતથી કેદારનાથ જતા 4 મિત્રોનાં મોત, 1 ગંભીર  

https://t.co/uhg8FAT0Q9

#Muzaffarnagar #Muzaffarnagar #Kedarnath #accident #UttarPradesh    #Gandhinagar #Kedarnathincident  #thegujaratreport https://t.co/EdszBlnRGp",,0,0
1.94E+18,,"4 friends going from Gandhinagar to Kedarnath died in a road accident.

 #Muzaffarnagar #Muzaffarnagar #Kedarnath #accident #UttarPradesh https://t.co/pLziPABm0G",,0,0
1.93E+18,,"Vijaybhai Rupani, Former Gujarat CM who is amongst the deceased in the Air India crash at Ahmedabad. 

When he was the CM, he was returning to Gandhinagar post visiting some district in Gujarat by road. He saw a road accident, he had his convoy stopped and summoned the Gujarat… https://t.co/j6r0rniXlj",,16,9
1.93E+18,,"@CMOGuj Plot 148,sector 8/c Gandhinagar, road is already in v bad state and your govt is allowing @airtelindia permission to dig up road and leave it unattended at night time, who will be responsible if any accident occurs? Are pvt players so big they are above all https://t.co/UlcklWTCkM",,0,1
1.92E+18,,"Abey #hindu bechare apne aqeeday ki muhabbat mein halaak pe halaak, aur in k gods ko na koi sharam nah koi lehaaz.

Evidence: 2 friends, who were on their way to #Pithampur after visiting a #temple in #Indore, were killed in an accident in #GandhiNagar.
https://t.co/KCxyM6Gpju https://t.co/z807oytld9",,0,0
1.92E+18,,"This is the main road of Gandhinagar, Delhi. The road has been broken for the last 15 days. An accident may happen. Please pay attention to the concerned officials. https://t.co/eWOLQJ4G9Z",,0,0
